2012-9-5	G-32-4246324.xml	Hampson syngur í Eldborg	9
2012-9-8	G-32-4246325.xml	Minnst 50 látnir eftir jarðskjálfta	9
2012-9-11	G-32-4246326.xml	Evrópukeppni U21 karla 8. riðill: Belgía – Ísland 5:0 Igor...	9
2012-9-6	G-32-4248236.xml	Fiskiflotinn í fáum dráttum	9
2012-9-10	G-32-4248237.xml	Kristján Bernhard Thompson	9
2012-9-11	G-32-4248238.xml	Thelma Dögg Gísladóttir og Anna Karen Einarsdóttir styrktu Rauða...	9
2012-9-15	G-32-4248239.xml	Allsherjar leiðindasumar í stúkunni	9
2012-9-21	G-32-4248240.xml	Gunnar Rafn tekur við liði Selfyssinga	9
2012-9-24	G-32-4248241.xml	Vantar enn 100-200 fjár	9
2012-9-4	G-32-4249990.xml	Bjarni Siguróli Jakobsson	9
2012-9-12	G-32-4249991.xml	Heiðar Þórðarson	9
2012-9-12	G-32-4249992.xml	Jóhann Jónsson	9
2012-9-14	G-32-4249993.xml	Andláts Grace Kelly minnst í Mónakó	9
2012-9-13	G-32-4249994.xml	Þetta gerðist...	9
2012-9-21	G-32-4249995.xml	Nýr forstjóri HB Granda	9
2012-9-25	G-32-4249996.xml	Segja Höskuld hafa vitað um áform Sigmundar Davíðs	9
2012-9-2	G-32-4251819.xml	Skrautleg götutíska	9
2012-9-7	G-32-4251820.xml	Út úr þægindarammanum og inn í stofu	9
2012-9-15	G-32-4251821.xml	"""Þetta er langstærsta afrek mitt"""	9
2012-9-21	G-32-4251822.xml	Ég er öfga hægrimaður	9
2012-9-5	G-32-4253574.xml	Borgarlandslag	9
2012-9-6	G-32-4253575.xml	Eiraríbúðir eru til sýnis um helgina	9
2012-9-13	G-32-4253576.xml	Hækkunin kemur í bakið	9
2012-9-18	G-32-4253577.xml	Orkugjöfum sé ekki breytt	9
2012-9-21	G-32-4253578.xml	"""Stemningin gæti vart verið miklu betri"""	9
2012-9-25	G-32-4253579.xml	Milljarður rann ekki í rekstur	9
2012-9-28	G-32-4253580.xml	Ekki tvöfalt hjá Hannesi	9
2012-9-29	G-32-4253581.xml	Í tónleikaferð um Bandaríkin	9
2012-9-19	G-32-4255387.xml	Rík þörf fyrir að skilja hugsunina betur	9
