2010-9-5	G-32-4246105.xml	Hjartans yndissöngur	9
2010-9-1	G-32-4246127.xml	Löggur snúa sér að glæpum	9
2010-9-10	G-32-4246128.xml	Sýningarstjóraspjall Hrafnhildar	9
2010-9-10	G-32-4246129.xml	Gæðastund í skemmtilegum sunnudagaskóla	9
2010-9-11	G-32-4246130.xml	Góður vöxtur í gæsastofnunum	9
2010-9-17	G-32-4246131.xml	"""Fullljóst að slík vaxtakjör komu ekki til álita"""	9
2010-9-18	G-32-4246132.xml	Hugsað sem hemill á þjóðhöfðingjann	9
2010-9-24	G-32-4246133.xml	Sjálfbærastir sjötta árið í röð	9
2010-9-25	G-32-4246134.xml	Stjarnan lék KR grátt	9
2010-9-25	G-32-4246135.xml	Sjómaðurinn kvikmyndaður	9
2010-9-2	G-32-4248069.xml	Stefnubirtingum erlendis hefur fjölgað til mikilla muna frá 2007	9
2010-9-4	G-32-4248070.xml	Þrívídd eða ekki þrívídd, þar er efinn	9
2010-9-9	G-32-4248071.xml	Obama veitir McCartney Kennedy-verðlaun	9
2010-9-22	G-32-4248072.xml	KR og Keflavík mætast í úrslitum	9
2010-9-24	G-32-4248073.xml	Ein eymdin býður annarri heim	9
2010-9-25	G-32-4248074.xml	Hauststemning á Djúpavogi	9
2010-9-6	G-32-4249822.xml	Spennandi lokabarátta þriggja liða	9
2010-9-18	G-32-4249823.xml	Hefur kynnt Vesturheim afar vel	9
2010-9-19	G-32-4249824.xml	Örugg höfn fyrir Lárus	9
2010-9-20	G-32-4249825.xml	FIH seldur fyrir allt að 103 milljarða	9
2010-9-21	G-32-4249826.xml	Sjö leikmenn sem nú skipa 25 manna leikmannahóp Selfoss léku með liðinu...	9
2010-9-24	G-32-4249827.xml	Danir vísa norrænum borgurum frá	9
2010-9-25	G-32-4249828.xml	AÐVENTKIRKJAN Aðventkirkjan Reykjavík | Samkoma í dag, laugardag, kl. 11...	9
2010-9-28	G-32-4249829.xml	Flugfreyja í frjálsu falli	9
2010-9-28	G-32-4249830.xml	Dæmdur í 16 ára fangelsi	9
2010-9-1	G-32-4251641.xml	Fer í eins árs námsleyfi	9
2010-9-2	G-32-4251642.xml	Árni Sæberg	9
2010-9-3	G-32-4251643.xml	Endurskipulögð ríkisstjórn	9
2010-9-7	G-32-4251644.xml	Bryndís Helgadóttir	9
2010-9-17	G-32-4251645.xml	Nú eru öll mál leyndarmál	9
2010-9-30	G-32-4251646.xml	Útgáfutónleikar Momentum á Faktorý	9
