2015-9-1	G-32-4246574.xml	Málum fjölgar mikið	9
2015-9-5	G-32-4246575.xml	Ekki ástæða til ákæru	9
2015-9-6	G-32-4246576.xml	Gull fer ekki vel í maga ...	9
2015-9-8	G-32-4246577.xml	Þórunn Jónsdóttir	9
2015-9-8	G-32-4246578.xml	"""Dýrmætt að eiga góða þýðendur"""	9
2015-9-10	G-32-4246579.xml	Rolls í kvenlegri kantinum	9
2015-9-16	G-32-4246580.xml	Lennon nýtur þess að spila með Atla Guðna	9
2015-9-21	G-32-4246581.xml	Samfylking leiti samstöðu við aðra flokka	9
2015-9-24	G-32-4246582.xml	Íbúaþróun – er tilefni til að draga úr grunnþjónustu á Hvanneyri?	9
2015-9-7	G-32-4248449.xml	1. deild karla BÍ/Bolungarvík – Fjarðabyggð 2:2 Pétur Bjarnason...	9
2015-9-13	G-32-4248450.xml	Tónskáldin Einar Torfi Einarsson og Þráinn Hjálmarsson verða með...	9
2015-9-14	G-32-4248451.xml	Plataður í textasmíðina	9
2015-9-24	G-32-4248453.xml	Mennta sérfræðinga framtíðarinnar	9
2015-9-4	G-32-4250255.xml	86% í stéttarfélagi	9
2015-9-21	G-32-4250256.xml	Öll lönd Evrópu taki við flóttamönnum	9
2015-9-23	G-32-4250257.xml	Félag eldri borgara í Hafnarfirði Þriðjudaginn 15. september var...	9
2015-9-3	G-32-4252048.xml	Fjölguðu dögum vegna mikils álags	9
2015-9-4	G-32-4252049.xml	Drukknuðu við strendur Malasíu	9
2015-9-8	G-32-4252050.xml	"Toyota fjárfestir í þróun ""snjallbíla"""	9
2015-9-9	G-32-4252051.xml	Tenging við kosningar ólýðræðisleg	9
2015-9-18	G-32-4252052.xml	Hátæknitannbursti	9
2015-9-29	G-32-4252053.xml	Jónasína Þrúður Kristjánsdóttir	9
2015-9-2	G-32-4253835.xml	Upplýsingar og ábendingar sendist á netfangið bio@mbl.is	9
2015-9-3	G-32-4253836.xml	Bridsdeild eldri borgara í Reykjavík Fimmtudaginn 27. ágúst var spilaður...	9
2015-9-4	G-32-4253837.xml	Þúsundir krakka koma í vetur	9
2015-9-5	G-32-4253838.xml	Gunnhildur Frímann	9
2015-9-10	G-32-4253839.xml	Hæsta tré landsins að nálgast 27 metra hæð	9
2015-9-17	G-32-4253840.xml	Jesús segir við hann: Ég er vegurinn, sannleikurinn og lífið. Enginn...	9
2015-9-18	G-32-4253841.xml	Sigurbergur var hetja Holstebro	9
2015-9-19	G-32-4253842.xml	Hugmynd að stefnuskrá Sjálfstæðisflokks 21. aldar	9
2015-9-26	G-32-4253843.xml	Styrkja konur í námi	9
2015-9-28	G-32-4253844.xml	Fyrrv. ríkisskattstjóri orðinn leiðsögumaður	9
2015-9-28	G-32-4253845.xml	Hauststemning og af Vaðlaheiðargöngum	9
2015-9-28	G-32-4253846.xml	Furðulegt í Kópavoginum	9
2015-9-1	G-32-4255634.xml	Grínistinn sem elskar Porsche	9
2015-9-7	G-32-4255635.xml	Lygilegur andskoti. S-Enginn Norður &spade;ÁKDG52 &heart;Á3 &diam;K64...	9
2015-9-9	G-32-4255636.xml	Eyjamenn þykja líklegastir	9
2015-9-10	G-32-4255637.xml	Vilja verða leiðandi afl í sölu á íslenskum fiski	9
2015-9-11	G-32-4255638.xml	HANDKNATTLEIKUR Úrvalsdeild karla, Olís-deildin: Vestmannaeyjar: ÍBV...	9
2015-9-24	G-32-4255639.xml	Segir verðbólgunni stríð á hendur	9
2015-9-24	G-32-4255640.xml	Þýskaland Flensburg – Füchse Berlin 30:30 • Bjarki Már...	9
2015-9-24	G-32-4255641.xml	Biðin styttist hjá Þorgerði Önnu	9
2015-9-25	G-32-4255642.xml	Kalla eftir meiri tekjum af sköttum	9
2015-9-27	G-32-4255643.xml	Landið og miðin sigurður bogi sævarsson sbs@mbl.is	9
2015-9-1	G-32-4257394.xml	Ferðamenn taka á sig auknar byrðar	9
2015-9-13	G-32-4257395.xml	Bókmenntahátíð í Reykjavík var haldin í vikunni og þar kom fram fjöldi...	9
2015-9-15	G-32-4257396.xml	Fyrsti vélbátur Grindvíkinga	9
2015-9-18	G-32-4257397.xml	Segulmagnað taflsett	9
2015-9-25	G-32-4257398.xml	Heimilislegi Héraðsskólinn	9
2015-9-28	G-32-4257399.xml	Stærsti sigur Stjörnunnar í efstu deild	9
2015-9-11	G-32-4259266.xml	Ekki hvikað frá fyrri ákvörðun	9
2015-9-14	G-32-4259267.xml	Sundabúð fékk dýrmætan styrk	9
2015-9-19	G-32-4259268.xml	Jóna Gróa Sigurðardóttir, fyrrverandi borgarfulltrúi	9
2015-9-22	G-32-4259269.xml	KNATTSPYRNA Undankeppni EM kvenna: Laugardalsv.: Ísland &ndash...	9
2015-9-25	G-32-4259270.xml	Fjórtán borð í Gullsmáranum Mjög góð þátttaka var í Gullsmára mánudaginn...	9
2015-9-21	G-32-4261054.xml	VW svindlaði á útblástursprófum	9
2015-9-22	G-32-4261055.xml	Hótel skila hálfs milljarðs hagnaði	9
2015-9-26	G-32-4261056.xml	KNATTSPYRNA Úrvalsdeild karla, Pepsi-deildin: Kaplakriki: FH &ndash...	9
2015-9-3	G-32-4262885.xml	Minningartónleikar endurteknir	9
2015-9-5	G-32-4262886.xml	Að taka á móti flóttafólki	9
2015-9-9	G-32-4262887.xml	Ómar Ingi Jóhannesson	9
2015-9-13	G-32-4262888.xml	Mórún Hróbjarts álfamær	9
2015-9-22	G-32-4262889.xml	Ingvar Steinar Vilbergsson	9
2015-9-27	G-32-4262890.xml	Minnkaðu koffínneysluna	9
2015-9-5	G-32-4264657.xml	Kristín Óskarsdóttir	9
2015-9-16	G-32-4264661.xml	Listríkur kjallari kúrir á Eskifirði	9
2015-9-24	G-32-4264662.xml	Fljótin að taka á sig nýja mynd	9
2015-9-24	G-32-4264663.xml	Ólafur reiknar ekki með að leika aftur fyrr en í febrúar	9
2015-9-27	G-32-4264664.xml	Verður gerður höfðinu styttri	9
2015-9-29	G-32-4264665.xml	Náðugur og miskunnsamur er Drottinn, þolinmóður og mjög gæskuríkur...	9
2015-9-2	G-32-4266367.xml	Efnahagshorfur góðar á Íslandi	9
2015-9-8	G-32-4266368.xml	Frjótala grasa sló öll met 25. ágúst	9
2015-9-15	G-32-4266369.xml	Hólm Dýrfjörð	9
2015-9-19	G-32-4266370.xml	Zlatan leigir aðaltorgið í Malmö	9
2015-9-27	G-32-4266371.xml	Að upplifa að fólk er hólpið	9
2015-9-1	G-32-4268218.xml	Einn inn og tveir út	9
2015-9-9	G-32-4268219.xml	HANDKNATTLEIKUR Úrvalsdeild karla, Olís-deildin: Kaplakriki: FH &ndash...	9
2015-9-10	G-32-4268220.xml	Eva Kristjánsdóttir	9
2015-9-16	G-32-4268221.xml	Faðir vor og Billy Joel	9
2015-9-20	G-32-4268222.xml	Smekklegir smáhlutir	9
2015-9-5	G-32-4270057.xml	Eggert	9
2015-9-6	G-32-4270058.xml	Landið og miðin Sigurður Bogi Sævarsson sbs@mbl.is	9
2015-9-9	G-32-4270059.xml	Með augun af veginum	9
2015-9-10	G-32-4270060.xml	Alþjóðabankinn varar við vaxahækkun	9
2015-9-21	G-32-4270061.xml	Olís-deild karla Afturelding – Akureyri 22:19 Haukar – ÍBV...	9
2015-9-22	G-32-4270062.xml	Til hamingju með daginn	9
2015-9-22	G-32-4270063.xml	Menningarskógur	9
2015-9-29	G-32-4270064.xml	Til lögreglumanna í kjarabaráttu	9
2015-9-30	G-32-4270065.xml	Náðu að veiða kvóta ársins	9
2015-9-8	G-32-4271872.xml	Ótrúlegt afrek landsliðs Íslands	9
2015-9-9	G-32-4271873.xml	Fréttaflutningur Stöðvar 2 um hreiðurrólur	9
2015-9-12	G-32-4271874.xml	Hrottinn Hrói höttur í fallegri ástarsögu	9
2015-9-22	G-32-4271875.xml	Misskilið samkomulag	9
2015-9-3	G-32-4273715.xml	Olíumyndir í mörgum lögum	9
2015-9-7	G-32-4273716.xml	Matarferðamennska í sókn	9
2015-9-19	G-32-4273717.xml	Aronjan, Gelfand og Kamsky úr leik á heimsbikarmóti FIDE	9
2015-9-22	G-32-4273718.xml	Stórslys ef markmið landsliðsins næst ekki	9
2015-9-24	G-32-4273719.xml	Lagt niður eftir auglýsingu	9
2015-9-12	G-32-4275491.xml	36 pör í Sumarbrids Það mættu 36 pör til leiks síðastliðinn miðvikudag...	9
2015-9-12	G-32-4275492.xml	Málefnalega umræðan er hafin	9
2015-9-16	G-32-4275493.xml	"""Enginn skáldskapur"""	9
2015-9-16	G-32-4275494.xml	Sala eykst á skrifstofuhúsgögnum	9
2015-9-18	G-32-4275495.xml	Lömbin eru 1 1/2 kílói léttari en í fyrra	9
2015-9-20	G-32-4275496.xml	Ævintýri Láru	9
2015-9-22	G-32-4275497.xml	"""Líf án dýranna minna væri tómlegt"""	9
2015-9-23	G-32-4275498.xml	Vantraust á formann Blindrafélagsins	9
2015-9-25	G-32-4275499.xml	Almyrkvi á tungli eftir helgi	9
2015-9-29	G-32-4275500.xml	Æfingaaksturinn á að vera gæðatími	9
2015-9-6	G-32-4277274.xml	Bætt skjáupplausn frá Apple	9
2015-9-10	G-32-4277275.xml	Aftur á Íslandi 30 árum eftir jöklaferð	9
2015-9-15	G-32-4277276.xml	Nýliðar í góðum málum	9
2015-9-25	G-32-4277277.xml	Munu krefjast bóta vegna tafa	9
2015-9-26	G-32-4277278.xml	66°Norður á Strikinu í Kaupmannahöfn	9
2015-9-13	G-32-4279023.xml	Cos í samstarf við Hay	9
2015-9-16	G-32-4279024.xml	Ingibjörg Árnadóttir	9
2015-9-17	G-32-4279025.xml	Veiðiréttur margra jarðeigenda í uppnámi	9
2015-9-18	G-32-4279026.xml	Engin Hollywood-klisja	9
2015-9-20	G-32-4279027.xml	Innblástur frá götum Reykjavíkur	9
2015-9-30	G-32-4279028.xml	Hulunni flett af gömlum rústum og minjum	9
2015-9-12	G-32-4280831.xml	Mesti hagvöxtur á ársfjórðungi í 7 ár	9
2015-9-14	G-32-4280832.xml	Corbyn nýr leiðtogi Verkamannaflokksins	9
2015-9-19	G-32-4280833.xml	Frans páfi skipar nýjan biskup	9
2015-9-20	G-32-4282502.xml	Að temja hugann fyrir keppni	9
2015-9-25	G-32-4282535.xml	Kartaflan hjá Rosenborg	9
2015-9-26	G-32-4282536.xml	Fyrndir fangelsisdómar	9
2015-9-27	G-32-4282537.xml	Stattu upp	9
2015-9-6	G-32-4284320.xml	Ef æskan bregst þeirri ættjörð sem henni var gefin er ekkert í heiminum...	9
2015-9-8	G-32-4284321.xml	Björn Bjarnason	9
2015-9-11	G-32-4284322.xml	Gunnlaugur Kristjánsson	9
2015-9-18	G-32-4284323.xml	Hlýtt í heiminum en ekki hér	9
2015-9-18	G-32-4284324.xml	Með tvöfalda sjálfsmynd í Hvalfirði	9
2015-9-20	G-32-4284325.xml	Hringdu í mömmu	9
2015-9-19	G-32-4284326.xml	Íslandsmeistarakeppni í ökuleikni	9
2015-9-20	G-32-4284327.xml	Hugmynd er þræðir sem þróast saman	9
2015-9-21	G-32-4284328.xml	Fylkir - Leiknir 3:1	9
2015-9-30	G-32-4284329.xml	Vel heppnuð dobl. V-Enginn Norður &spade;Á1043 &heart;ÁKG9 &diam;6...	9
2015-9-2	G-32-4286215.xml	Þingkosningar í Egyptalandi	9
2015-9-3	G-32-4286216.xml	Netflix: Fórnin fyrir að sigra heiminn	9
2015-9-9	G-32-4286217.xml	"""Innsýn í ótrúlegan tónheim"""	9
2015-9-16	G-32-4286218.xml	Áhersla á náttúruverndarlög	9
2015-9-25	G-32-4286219.xml	Helgi Páll Sigurbergsson	9
2015-9-6	G-32-4288088.xml	Drottningin leiðréttir Downton Abbey	9
2015-9-8	G-32-4288089.xml	Furðuleg uppátæki, undur jarðar og óravíddir himingeimsins	9
2015-9-9	G-32-4288090.xml	Austurríki kjöldró Svía í Stokkhólmi	9
2015-9-12	G-32-4288091.xml	KK bandið og Eyþór á Rosenberg	9
2015-9-20	G-32-4288092.xml	Krökkum kenndur dans	9
2015-9-16	G-32-4288093.xml	Marinó Óli Sigurbjörnsson	9
2015-9-20	G-32-4288094.xml	"""Allt, sem ég hefi áður sagt um þetta mál er ósatt"""	9
2015-9-21	G-32-4288095.xml	Vilhjálmur Egill Harðarson	9
2015-9-22	G-32-4288096.xml	Ný tillaga geri illt verra	9
2015-9-23	G-32-4288097.xml	Rýnir í refsistefnu í fíkniefnamálum	9
2015-9-29	G-32-4288098.xml	Hundklárir á brimbrettum	9
2015-9-6	G-32-4289937.xml	Sýningarstjórarnir Aðalheiður Valgeirsdóttir og Aldís Arnardóttir ræða...	9
2015-9-12	G-32-4289938.xml	Skemmtilegt en krefjandi	9
2015-9-14	G-32-4289939.xml	Farsæl fjölskylduútgerð á Þórshöfn	9
2015-9-24	G-32-4289940.xml	Kyrrð færist yfir í Landmannalaugum	9
2015-9-27	G-32-4289942.xml	Yfirlitssýning á verkum Gunnars Rúnars Ólafssonar ljósmyndara...	9
2015-9-27	G-32-4289943.xml	Ég held að allar fjölskyldur séu í ólagi, en sumum tekst að hafa betri...	9
2015-9-4	G-32-4291749.xml	Víkverji	9
2015-9-10	G-32-4291750.xml	Akureyri í KA-heimilið	9
2015-9-11	G-32-4291751.xml	B irgir Leifur Hafþórsson úr GKG lék vel á fyrsta hring á afar sterku...	9
